Date,Wsp_44m,Wdir_41m,ActPow,RePow,ActPow_std,Wsp_44m_std,Wdir_41m_std,stability
2.01812E+11,6.54441,117.425,368.433,0.0026,131.43,1.81396,20.042,0
2.01812E+11,5.98938,119.709,335.08,-0.0003,139.702,1.54228,19.2349,0
2.01812E+11,5.94328,118.003,347.095,-0.00185667,137.405,1.62926,20.6183,0
2.01812E+11,5.65198,115.973,382.715,0.00229,116.715,1.51616,20.4843,0
2.01812E+11,5.84873,116.689,377.996,-0.00201,127.437,1.6996,20.1785,0
2.01812E+11,5.25657,114.49,351.401,-0.00495667,189.894,1.73865,21.0665,0
2.01812E+11,6.7702,118.308,457.402,0.00036,145.447,2.06705,19.7176,0
2.01812E+11,5.5482,117.492,251.319,0.00582667,97.5682,1.67838,19.4377,0
2.01812E+11,7.14242,120.211,430.92,-0.00160333,194.171,2.12321,19.736,0
2.01812E+11,7.38016,119.077,557.687,0.00201,187.454,2.44963,19.5511,0
2.01812E+11,7.59704,121.112,443.132,0.00621667,155.836,2.38908,18.5499,0
2.01812E+11,7.78813,121.406,438.524,-0.00512,161.529,2.28298,18.5388,0
2.01812E+11,7.52521,122.959,415.094,-0.00295667,149.559,1.88843,17.7808,0
2.01812E+11,7.88164,123.017,480.077,0.000796667,142.76,2.06507,18.1943,0
2.01812E+11,7.78211,121.15,483.217,0.00567333,171.144,2.49414,18.6605,0
2.01812E+11,6.37184,119.728,473.398,-0.00014,175.827,1.77737,19.326,0
2.01812E+11,4.85046,115.183,290.085,0.00391333,148.83,1.66975,20.1157,0
2.01812E+11,5.71346,113.518,439.384,-0.00403,136.42,1.73938,20.9173,0
2.01812E+11,5.02768,111.993,408.612,-0.00209333,128.134,1.23722,21.4087,0
2.01812E+11,4.48705,108.084,293.108,0.00782,129.036,1.04192,19.9093,0
2.01812E+11,4.7453,104.788,318.472,-0.00017,109.764,1.18729,21.3569,0
2.01812E+11,5.54173,99.6874,349.198,0.000163333,142.789,1.77455,19.4643,0
2.01812E+11,6.4124,96.538,366.752,0.00380333,128.738,1.68914,17.1775,0
2.01812E+11,5.92821,99.864,405.96,-0.00144,113.248,1.76582,19.5077,0
2.01812E+11,6.57311,94.4228,344.676,-0.00205,143.376,1.83083,17.5547,0
2.01812E+11,6.61582,92.0323,255.173,0.00315333,88.7422,1.44773,14.4615,0
2.01812E+11,7.35958,90.1385,311.44,0.00169333,112.261,1.64462,12.9627,0
2.01812E+11,6.47701,91.938,300.973,-0.0005,92.786,1.90484,15.4425,0
2.01812E+11,6.22728,92.686,219.14,-0.00340333,69.4857,1.56349,15.0911,0
2.01812E+11,6.56774,89.7644,197.597,0.00280667,85.1887,1.55055,14.2025,0
2.01812E+11,7.33123,83.8496,222.722,-0.00357333,90.2454,1.36125,10.8586,0
2.01812E+11,8.54123,84.2465,315.725,0.000463333,134.391,1.49597,9.9051,0
2.01812E+11,7.29335,85.3359,250.307,0.00276667,92.9482,1.50929,12.1845,0
2.01812E+11,8.82603,84.6898,406.164,-0.00225,135.098,1.7903,10.2791,0
2.01812E+11,8.44825,74.3263,389.858,0.000526667,162.162,1.73442,10.0251,0
2.01812E+11,9.28437,71.3317,498.3,-0.000333333,155.365,1.73788,9.34659,0
2.01812E+11,9.54055,74.1655,494.156,0.000396667,165.481,1.69376,8.44152,0
2.01812E+11,9.93275,71.3387,460.395,0.000953333,146.914,1.59839,9.2823,0
2.01812E+11,8.52712,69.7623,394.695,-0.00141,123.837,1.80728,9.51928,0
2.01812E+11,8.68915,70.9709,372.472,0.00276333,137.98,1.58804,9.87784,0
2.01812E+11,9.13102,70.3325,515.906,0.000676667,193.942,1.82124,8.79492,0
2.01812E+11,8.78014,70.3201,430.651,-0.00411333,150.018,1.59902,10.2605,0
2.01812E+11,10.074,70.0118,373.65,0.000703333,101.407,1.72375,9.25599,0
2.01812E+11,9.65312,71.1701,383.8,0,0,1.84818,8.75639,0
2.01812E+11,10.4318,70.3454,560.712,-0.00314667,133.098,1.78551,8.77688,0
2.01812E+11,9.78821,69.5497,368.281,-0.00024,148.023,1.67959,8.92278,0
2.01812E+11,8.74563,69.0028,409.022,-0.00492667,164.026,1.61178,8.40904,0
2.01812E+11,8.29219,70.1501,332.624,-0.00472,178.829,1.66663,10.0639,0
2.01812E+11,9.15415,69.7282,432.292,0.00384,169.634,1.42391,8.75645,0
2.01812E+11,8.23325,69.2395,343.917,0.000166667,134.182,1.31491,10.0949,0
2.01812E+11,7.55617,66.9239,303.626,0.000923333,96.2946,1.46868,9.13937,0
2.01812E+11,8.54076,65.9513,322.989,0.00317667,118.61,1.47364,8.90162,0
2.01812E+11,9.03071,67.1008,296.545,-0.00293667,130.876,1.57027,8.76254,0
2.01812E+11,8.34206,66.7425,306.388,-0.000146667,131.545,1.73234,9.32071,0
2.01812E+11,7.54608,64.0132,227.532,-0.00317333,75.7101,1.28349,8.82919,0
2.01812E+11,7.89903,66.135,232.496,-0.00341333,109.659,1.3005,8.82243,0
2.01812E+11,7.72138,67.982,223.716,-0.000316667,90.4135,1.25373,9.732,0
2.01812E+11,7.191,66.6028,173.156,0.00105333,82.0071,1.14252,9.98248,0
2.01812E+11,6.90798,60.5754,140.538,0.05094,61.318,1.12708,8.86231,0
2.01812E+11,6.742,59.3971,139.117,-0.00223333,58.1788,1.07904,7.91818,0
2.01812E+11,6.49418,52.7712,116.576,0.000793334,50.556,1.04772,8.56302,0
2.01812E+11,5.17693,41.8111,104.256,0.000843333,35.255,1.07462,9.02026,0
2.01812E+11,5.31369,39.0804,88.571,-0.00257333,31.9814,0.898641,8.52491,0
2.01812E+11,5.10432,38.766,93.7569,0.00109,36.8798,0.913346,8.84578,0
2.01812E+11,4.47452,33.4856,49.6722,0.000883333,25.0979,0.808223,7.88136,0
2.01812E+11,3.90456,25.9144,44.7648,-0.00144333,24.1044,0.759564,8.23963,0
2.01812E+11,3.95651,13.0296,22.648,-0.000453333,11.8365,0.613074,7.4786,0
2.01812E+11,3.87256,17.181,43.4114,0.00106,16.5734,0.691644,7.98651,0
2.01812E+11,4.22855,17.6856,42.8291,-0.00056,25.1867,0.591505,7.28774,1
2.01812E+11,4.21174,18.9689,56.2165,-0.00127667,26.9693,0.681744,8.66115,0
2.01812E+11,4.37947,26.3259,56.2647,-0.000433333,26.7893,0.820531,8.14556,0
2.01812E+11,4.86967,30.457,64.6106,-0.00103,23.7752,0.837139,8.53134,0
2.01812E+11,4.52705,16.8503,54.1108,-0.000563333,25.9263,0.676958,8.71069,0
2.01812E+11,4.19436,16.0513,44.5634,-0.000656667,22.8221,0.724217,7.38759,0
2.01812E+11,4.25504,22.5952,49.8737,-0.000146667,21.9553,0.665481,7.6308,0
2.01812E+11,3.69257,18.8912,53.7674,-0.00139333,23.9087,0.776806,9.02861,0
2.01812E+11,3.60274,16.2708,-0.19934,2.17854,6.87708,0.563994,8.06926,0
2.01812E+11,3.89477,17.0866,32.8491,-0.00182333,17.1545,0.538936,6.44309,1
2.01812E+11,3.62314,20.4002,24.5918,-0.000773333,12.2979,0.590678,7.70791,0
2.01812E+11,3.18117,17.2955,15.0745,2.71263,19.4475,0.597798,8.62352,0
2.01812E+11,3.36762,12.1569,-1.11695,-1.14143,0.932366,0.525062,7.90021,0
2.01812E+11,3.16274,9.44112,-0.9038,-0.82938,0.721436,0.478779,7.62579,0
2.01812E+11,3.12128,13.5414,-0.90655,-0.79954,0.694106,0.49128,7.36359,0
2.01812E+11,3.27856,16.2141,-0.770133,-0.602053,0.44657,0.476809,7.14264,1
2.01812E+11,3.3627,15.3195,-0.88349,-0.778347,0.684462,0.46738,6.4846,1
2.01812E+11,3.08839,13.8088,-0.846453,-0.719793,0.59708,0.407399,8.29342,1
2.01812E+11,3.24241,20.4439,-1.00397,-1.12063,0.841749,0.481515,9.01058,1
2.01812E+11,2.8153,22.5709,-0.972687,-1.11124,0.824012,0.47679,7.87583,0
2.01812E+11,3.16396,23.6807,-0.91259,-0.760783,0.701174,0.478961,6.67438,0
2.01812E+11,3.52724,31.7802,-0.998263,-0.977333,0.85836,0.56044,7.0418,0
2.01812E+11,3.33566,34.8687,-0.98961,-0.94791,0.845484,0.476389,7.10104,1
2.01812E+11,3.23278,34.1828,-1.01373,-1.30622,0.840618,0.684105,5.58337,0
2.01812E+11,3.01392,32.7558,-0.907693,-0.786847,0.692627,0.505423,0.143282,0
2.01812E+11,3.33115,32.853,-1.07974,-1.06114,0.970753,0.473142,0.00483667,1
2.01812E+11,3.21344,32.9099,-0.94742,-0.78283,0.744676,0.426151,0.171844,1
2.01812E+11,3.30105,33.6515,-0.886043,-0.703087,0.684421,0.418115,0.421559,1
2.01812E+11,2.61906,35.422,-0.786143,-0.543587,0.440563,0.427818,2.10741,0
2.01812E+11,2.29832,26.7726,-0.786233,-0.548363,0.445203,0.362924,6.6263,0
2.01812E+11,2.01707,20.8841,-0.80239,-0.56126,0.505567,0.328471,9.59404,0
2.01812E+11,2.36969,17.0823,-0.809027,-0.561787,0.5204,0.392942,5.81225,0
2.01812E+11,2.6696,13.6844,-0.849917,-0.617077,0.56024,0.390833,6.49739,1
2.01812E+11,2.78381,13.6422,-0.828267,-0.579557,0.578926,0.373286,6.83326,1
2.01812E+11,2.80953,11.3858,-1.09344,-1.08505,0.915479,0.359285,7.51271,1
2.01812E+11,2.95506,1.78731,-0.885763,-0.72946,0.639459,0.396334,7.93855,1
2.01812E+11,3.20444,3.18951,-0.8631,-0.66028,0.620953,0.347428,7.24458,1
2.01812E+11,3.12373,1.82202,-0.806713,-0.57222,0.485523,0.361795,6.98615,1
2.01812E+11,3.40745,3.53067,-0.98853,-0.871267,0.761422,0.359646,6.8138,1
2.01812E+11,3.11982,6.29764,-0.84986,-0.635293,0.6032,0.646688,6.71365,0
2.01812E+11,2.73999,8.35168,-0.89506,-0.75662,0.710464,0.628269,8.883,0
2.01812E+11,3.22221,17.2532,-0.889047,-0.696683,0.686133,0.482898,7.7087,0
2.01812E+11,3.10645,21.9076,-1.00896,-0.90186,0.861275,0.591884,7.5118,0
2.01812E+11,3.2771,21.8807,-0.95372,-0.797743,0.792942,0.396691,6.76794,1
2.01812E+11,2.53364,22.6383,-0.951917,-0.805653,0.725283,0.546776,8.77092,0
2.01812E+11,2.9723,29.6024,-0.80517,-0.555133,0.508666,0.613806,8.25973,0
2.01812E+11,3.27805,38.7155,-1.07812,-1.06139,0.914825,0.631593,7.74716,0
2.01812E+11,2.65908,38.8833,-0.867123,-0.669,0.632623,0.410556,7.38375,0
2.01812E+11,1.72007,47.0522,-0.84521,-0.589577,0.633576,0.344084,9.54712,0
2.01812E+11,1.72461,55.9999,-0.822377,-0.571493,0.565661,0.286266,8.64322,0
2.01812E+11,1.54728,53.4567,-0.905803,-0.653473,0.705488,0.316649,12.141,0
2.01812E+11,1.55187,52.8911,-0.859233,-0.599093,0.669548,0.339358,10.428,0
2.01812E+11,1.83297,40.4924,-0.842807,-0.57525,0.629529,0.375037,9.28955,0
2.01812E+11,1.62932,30.6232,-0.82576,-0.56575,0.569345,0.334198,11.919,0
2.01812E+11,1.57293,7.86457,-0.86323,-0.596577,0.683003,0.197368,9.69053,1
2.01812E+11,1.64752,17.2234,-0.837467,-0.57078,0.620108,0.320658,10.8222,0
2.01812E+11,2.04743,16.6716,-0.8719,-0.617433,0.615848,0.327383,6.6988,0
2.01812E+11,2.4316,15.5778,-0.802837,-0.541193,0.509758,0.315838,4.99988,1
2.01812E+11,2.43023,17.0155,-0.790277,-0.53402,0.446597,0.295585,6.52669,1
2.01812E+11,2.5366,13.0075,-0.80333,-0.541517,0.504806,0.276291,5.90142,1
2.01812E+11,2.47618,22.014,-0.79042,-0.535143,0.44881,0.311074,9.20426,1
2.01812E+11,1.98347,23.8423,-0.802363,-0.543917,0.508861,0.285461,8.23592,1
2.01812E+11,1.89593,29.6231,-0.82871,-0.569523,0.580348,0.28146,8.82027,1
2.01812E+11,1.75326,39.5929,-0.80718,-0.547853,0.512684,0.463337,8.19988,0
2.01812E+11,2.13306,44.8292,-0.8052,-0.546883,0.51148,0.415943,6.42471,0
2.01812E+11,1.29361,55.2972,-0.848043,-0.585737,0.634863,0.334024,10.9633,0
2.01812E+11,1.6375,53.6955,-0.86151,-0.65153,0.678944,0.198888,9.62752,1
2.01812E+11,1.47689,61.027,-0.872227,-0.62906,0.703906,0.219866,7.94356,0
2.01812E+11,1.28302,69.5915,-0.90603,-0.654533,0.774083,0.288406,6.92873,0
2.01812E+11,1.72212,60.3383,-0.826817,-0.590727,0.57465,0.126958,5.36042,1
2.01812E+11,1.85717,49.722,-0.84527,-0.59419,0.632613,0.120246,4.95745,1
2.01812E+11,1.84179,46.3338,-0.82382,-0.572747,0.565951,0.249516,7.21825,1
2.01812E+11,2.20122,40.8872,-0.807747,-0.572897,0.514231,0.268246,6.5918,1
2.01812E+11,2.5311,49.1458,-0.824707,-0.603393,0.561736,0.260755,5.17414,1
2.01812E+11,2.09652,45.8698,-0.808497,-0.58127,0.509045,0.498231,7.99193,0
2.01812E+11,1.39002,45.6591,-0.824123,-0.592613,0.565799,0.270242,8.11475,0
2.01812E+11,1.18892,58.0606,-0.905843,-0.909377,0.683755,0.245622,7.58005,0
2.01812E+11,1.54096,62.1679,-0.844353,-0.632733,0.623039,0.122405,8.5532,1
2.01812E+11,1.4662,86.9371,-0.843257,-1.08418,0.822344,0.361869,10.8572,0
2.01812E+11,2.07738,78.1155,-0.946083,-1.06017,0.817383,0.115122,4.05716,1
2.01812E+11,1.76546,86.2734,-0.863703,-0.65533,0.667579,0.106622,3.53166,1
2.01812E+11,1.75932,75.2823,-0.870727,-0.657043,0.684216,0.0989234,9.41002,1
2.01812E+11,1.8789,53.3755,-0.811487,-0.594347,0.504035,0.13121,5.62542,1
2.01812E+11,2.4321,53.4146,-0.828647,-0.624593,0.558165,0.143111,1.81731,1
2.01812E+11,2.10404,53.4687,-0.812577,-0.617483,0.50838,0.217375,1.93707,1
2.01812E+11,2.05946,56.5722,-0.815323,-0.44374,0.512024,0.0855262,5.81121,1
2.01812E+11,2.27146,64.801,-0.817377,-0.38445,0.51276,0.0975422,0.56787,1
2.01812E+11,2.17926,61.1401,-0.836127,-0.40816,0.571766,0.0488557,0.557615,1
2.01812E+11,1.98479,60.6668,-0.818493,-0.414043,0.517069,0.104797,2.50038,1
2.01812E+11,1.85617,50.5868,-0.817673,-0.402007,0.513495,0.182694,5.51755,1
2.01812E+11,1.71554,39.7407,-0.857497,-0.44083,0.638556,0.137383,1.3138,1
2.01812E+11,1.83511,54.5181,-0.820537,-0.43068,0.519845,0.21227,8.28778,1
2.01812E+11,2.00924,60.4938,-0.818563,-0.43852,0.512726,0.163257,4.34021,1
2.01812E+11,2.13609,52.5003,-0.83572,-0.44821,0.56793,0.232836,4.72474,1
2.01812E+11,2.57992,53.6553,-0.80244,-0.363483,0.454844,0.100521,2.71493,1
2.01812E+11,2.18861,56.3927,-0.83492,-0.390283,0.572945,0.0918898,3.93837,1
2.01812E+11,2.36464,64.9237,-0.821477,-0.375277,0.520019,0.0709332,2.88322,1
2.01812E+11,2.32622,87.624,-0.923847,-0.479757,0.789227,0.233834,8.2132,1
2.01812E+11,2.22961,88.2785,-0.729793,-0.706097,0.675393,0.114637,2.3539,1
2.01812E+11,1.40358,80.7623,-0.57317,0.187063,0.682165,0.262907,4.20176,0
2.01812E+11,1.51892,87.3682,-1.07173,-2.36041,0.859918,0.155927,2.14681,1
2.01812E+11,1.41394,85.3434,-0.94508,-1.9306,0.789256,0.13567,0.039607,1
2.01812E+11,1.26857,92.3436,-0.58612,0.173877,0.715798,0.0589671,7.15697,1
2.01812E+11,0.695801,102.321,-0.5358,0.22115,0.58461,0.209499,0.00205259,0
2.01812E+11,0.735827,210.39,-0.591797,-0.0664433,0.635124,0.179899,50.2278,0
2.01812E+11,0.561002,256.858,-0.477083,0.27397,0.363285,0.0016829,0.00580769,1
2.01812E+11,0.634016,256.805,-0.511433,0.24152,0.506485,0.152934,0.155709,0
2.01812E+11,1.20941,116.449,-0.672907,-0.176597,0.806318,0.0878043,18.0485,1
2.01812E+11,1.64101,101.135,-0.585813,0.173553,0.715142,0.265378,3.72021,0
2.01812E+11,1.60014,85.5071,-0.62816,0.131997,0.807671,0.181271,6.41236,1
2.01812E+11,1.19996,49.3052,-0.889667,-1.33086,0.907081,0.0815317,5.01098,1
2.01812E+11,1.10989,50.8537,-1.03685,-1.92852,1.00668,0.03995,2.64176,1
2.01812E+11,1.23985,63.9005,-0.994473,-1.99026,0.946506,0.0764387,3.0101,1
2.01812E+11,1.5293,61.5319,-0.584737,0.0750267,0.681759,0.0466616,7.71316,1
2.01812E+11,1.38592,89.932,-0.658193,0.106197,0.867299,0.167957,2.28464,1
2.01812E+11,1.47073,100.024,-0.623453,0.136833,0.800719,0.091867,6.77423,1
2.01812E+11,1.96421,116.608,-0.62881,0.04352,0.744773,0.194725,1.99091,1
2.01812E+11,1.802,123.494,-0.515457,0.240287,0.522859,0.0987036,1.52924,1
2.01812E+11,1.66701,110.42,-0.551037,0.23457,0.685348,0.10353,5.9058,1
2.01812E+11,2.2749,115.513,-0.4,0.4,0,0.184065,5.55642,1
2.01812E+11,2.46809,125.353,-0.45304,0.326807,0.36104,0.162279,4.95976,1
2.01812E+11,3.02217,119.875,-0.493903,0.260623,0.443318,0.134165,6.14584,1
2.01812E+11,2.68988,128.703,-0.492397,0.261697,0.440313,0.113812,4.84504,1
2.01812E+11,2.51456,131.446,-0.49412,0.26003,0.433037,0.0935179,2.01073,1
2.01812E+11,2.24969,132.168,-0.497753,0.25809,0.453939,0.0990027,2.67861,1
2.01812E+11,2.81364,122.895,-1.15496,-0.903187,1.3322,0.254776,1.48917,1
2.01812E+11,2.77573,128.579,-0.930137,-0.653873,0.686516,0.224387,9.48155,1
2.01812E+11,2.28835,133.664,-0.84305,-0.37525,0.578073,0.254275,5.6776,1
2.01812E+11,2.8308,128.684,-0.80477,-0.339647,0.447303,0.198945,9.21463,1
2.01812E+11,2.6656,140.61,-0.826457,-0.358657,0.524096,0.14989,3.36623,1
2.01812E+11,3.17085,135.11,-0.936037,-0.54637,0.771794,0.205309,2.58591,1
2.01812E+11,3.50624,136.421,-0.8846,-0.45923,0.649592,0.19317,2.23653,1
2.01812E+11,3.7667,136.014,-0.858847,-0.389237,0.624349,0.187957,2.06306,1
2.01812E+11,3.65987,135.941,-0.889293,-0.451053,0.67941,0.158017,2.554,1
2.01812E+11,3.76897,142.504,-1.01764,-0.687223,0.853739,0.156887,2.54658,1
2.01812E+11,3.87345,141.665,-0.930397,-0.495707,0.766595,0.193328,1.74199,1
2.01812E+11,3.80525,140.305,-0.856857,-0.386297,0.629149,0.180527,2.34666,1
2.01812E+11,3.727,140.201,-0.60455,0.158257,0.675303,0.110556,2.38886,1
2.01812E+11,3.57214,132.945,-1.05046,-0.821683,0.959702,0.185242,3.46662,1
2.01812E+11,3.96986,127.705,-0.901303,-0.479237,0.702005,0.148924,5.44109,1
2.01812E+11,4.20346,127.095,-0.834827,-0.37047,0.566087,0.126463,4.52639,1
2.01812E+11,4.47698,127.076,-0.943803,-0.551927,0.771808,0.0988095,2.64273,1
2.01812E+11,3.30032,117.932,-0.906533,-0.492517,0.710268,0.531858,5.61937,0
2.01812E+11,3.22203,116.221,-0.83387,-0.37147,0.569222,0.362284,11.3663,1
2.01812E+11,3.28712,114.635,-0.959377,-0.570243,0.802964,0.383484,13.9171,1
2.01812E+11,2.979,114.895,-0.863863,-0.576407,0.607442,0.344586,14.4667,1
2.01812E+11,2.91925,119.69,-0.913273,-0.735007,0.707261,0.389765,14.5138,1
2.01812E+11,2.86075,115.539,-0.932273,-0.759443,0.756301,0.382884,14.9578,1
2.01812E+11,3.31253,117.114,-1.0587,-0.955993,0.928099,0.470066,13.6206,1
2.01812E+11,3.57013,111.383,-1.06679,-0.966363,0.969522,0.368754,14.3615,1
2.01812E+11,3.90906,109.175,-0.888587,-0.66768,0.731338,0.276414,16.0163,1
2.01812E+11,3.88953,110.529,-0.847547,-0.58168,0.623564,0.293184,16.1231,1
2.01812E+11,3.6689,110.637,-0.831267,-0.567227,0.572888,0.319694,16.3418,1
2.01812E+11,3.09344,105.32,-0.96549,-0.80035,0.799663,0.469915,15.3042,0
2.01812E+11,2.66975,96.4962,-0.891807,-0.662153,0.617808,0.407367,12.0047,0
2.01812E+11,3.11935,91.6714,-0.917247,-0.746113,0.693702,0.406636,6.78306,1
2.01812E+11,2.76644,93.7405,-0.842837,-0.616967,0.559911,0.478959,8.7763,0
2.01812E+11,2.62132,99.4561,-0.908213,-0.748327,0.723115,0.44613,12.6985,0
2.01812E+11,2.82786,100.688,-0.844403,-0.652027,0.617166,0.317002,11.4617,1
2.01812E+11,2.74136,100.257,-1.04056,-0.983883,0.913915,0.391271,13.6275,1
2.01812E+11,2.98937,101.167,-0.958337,-0.809587,0.826612,0.322257,11.3911,1
2.01812E+11,2.94965,99.1599,-0.853887,-0.66274,0.641493,0.434963,10.6309,1
2.01812E+11,3.4847,99.4113,-0.99108,-0.887197,0.861726,0.399319,12.1546,1
2.01812E+11,3.47607,94.4678,-1.04254,-1.10669,0.930664,0.531388,10.667,0
2.01812E+11,3.60052,93.4814,-1.04033,-1.19014,0.8836,0.519978,9.97131,1
2.01812E+11,3.67181,90.2169,-1.06387,-1.29384,0.872277,0.474176,7.55847,1
2.01812E+11,3.72272,85.4265,-0.974553,-0.797947,0.786331,0.357813,6.41545,1
2.01812E+11,3.42884,84.0509,-0.888937,-0.685923,0.746885,0.322354,5.31052,1
2.01812E+11,3.3427,83.6914,-0.948663,-0.803253,0.837704,0.3242,7.11695,1
2.01812E+11,3.45925,83.4293,-0.85873,-0.655257,0.654382,0.336354,5.49913,1
2.01812E+11,3.46894,81.4141,-0.994803,-0.853383,0.857522,0.325781,6.34245,1
2.01812E+11,3.42208,80.8589,-0.95785,-0.823587,0.79565,0.346736,7.51553,1
2.01812E+11,3.06092,78.2559,-0.982927,-0.82086,0.798325,0.388591,6.96719,1
2.01812E+11,3.27306,75.4806,-0.856183,-0.610073,0.627473,0.32618,5.80044,1
2.01812E+11,3.30155,77.4067,-1.09846,-1.0389,0.975513,0.366273,5.84139,1
2.01812E+11,3.22455,73.3859,-0.932833,-0.789983,0.792149,0.280728,6.80658,1
2.01812E+11,3.29432,68.3345,-0.992457,-0.87914,0.81994,0.340734,6.60548,1
2.01812E+11,3.15193,60.3685,-0.882567,-0.693417,0.650773,0.350474,7.01989,1
2.01812E+11,2.93897,54.3886,-0.83661,-0.65767,0.565641,0.329432,5.8227,1
2.01812E+11,3.09157,50.5444,-0.89141,-0.698063,0.711437,0.443212,7.80318,1
2.01812E+11,3.28551,50.9599,-0.81041,-0.613243,0.518445,0.391824,7.91375,1
2.01812E+11,3.09517,55.6835,-0.862093,-0.698933,0.639523,0.354524,8.03451,1
2.01812E+11,3.37579,66.5001,-0.964303,-0.856723,0.875642,0.298092,6.45642,1
2.01812E+11,3.34321,65.4802,-0.97683,-0.924203,0.90432,0.420972,6.42571,1
2.01812E+11,3.15126,59.7802,-0.87715,-0.753357,0.702174,0.371029,8.05716,1
2.01812E+11,3.01055,57.0474,-0.955093,-0.851893,0.740215,0.397751,7.23671,1
2.01812E+11,3.34568,60.1384,-0.874787,-0.73083,0.663879,0.458848,6.30759,1
2.01812E+11,3.53676,63.2565,-0.931547,-0.837597,0.791671,0.382708,5.87513,1
2.01812E+11,3.16808,59.524,-0.835003,-0.682213,0.558281,0.325395,6.67392,1
2.01812E+11,2.84769,51.4447,-0.93394,-0.849193,0.743615,0.490192,8.40992,0
2.01812E+11,2.92051,51.7157,-0.80344,-0.61737,0.507465,0.394468,9.19645,1
2.01812E+11,2.99144,53.4823,-0.834837,-0.65054,0.508506,0.443173,8.78178,1
2.01812E+11,2.87014,51.3161,-0.87016,-0.729827,0.646775,0.558117,9.08903,0
2.01812E+11,2.67108,51.1563,-0.839193,-0.674937,0.585685,0.434133,9.62386,0
2.01812E+11,2.72427,51.9134,-0.803513,-0.605433,0.508812,0.398825,8.64726,1
2.01812E+11,2.58349,49.0968,-0.80363,-0.604127,0.509028,0.410468,9.40123,0
2.01812E+11,2.4839,46.6213,-0.786437,-0.598923,0.444867,0.378916,9.09532,0
2.01812E+11,2.83367,48.4897,-0.978933,-0.89312,0.792526,0.483955,7.81336,0
2.01812E+11,2.81657,58.1313,-0.901373,-0.776157,0.757376,0.393652,6.39656,1
2.01812E+11,2.87916,58.5899,-0.80401,-0.58404,0.505354,0.279243,6.0588,1
2.01812E+11,2.53123,49.8511,-0.821633,-0.61312,0.566944,0.323413,8.33057,1
2.01812E+11,2.73743,48.644,-0.80553,-0.60241,0.512272,0.436091,7.78522,0
2.01812E+11,3.00908,54.4628,-0.878823,-0.725367,0.660124,0.310437,6.46097,1
2.01812E+11,3.12139,48.761,-0.89796,-0.76074,0.636577,0.45912,7.29516,1
2.01812E+11,2.81259,51.0961,-0.849673,-0.692117,0.606714,0.348684,7.11407,1
2.01812E+11,2.80227,54.6919,-0.804627,-0.616573,0.508654,0.322167,7.3585,1
2.01812E+11,2.85173,58.3519,-0.806697,-0.61184,0.508768,0.287505,5.92968,1
2.01812E+11,2.60808,62.0645,-0.8242,-0.593457,0.568495,0.293434,6.04959,1
2.01812E+11,2.26299,63.9851,-0.82787,-0.58106,0.582067,0.311176,1.61287,1
2.01812E+11,1.76575,66.3407,-0.87383,-0.625887,0.617717,0.374502,0.30085,0
2.01812E+11,1.72598,66.5681,-0.844193,-0.597297,0.627162,0.457132,0.0117858,0
2.01812E+11,2.5131,65.7697,-0.82405,-0.580127,0.56597,0.497448,0.456235,0
2.01812E+11,3.05712,65.2794,-0.796517,-0.553907,0.46613,0.398389,0.0126823,1
2.01812E+11,2.9725,65.2819,-0.905913,-0.751797,0.696323,0.399503,0.00153221,1
2.01812E+11,3.03646,65.2832,-0.806323,-0.59044,0.508395,0.323805,0.00348961,1
2.01812E+11,2.63777,65.2837,-0.85587,-0.626273,0.572328,0.400031,0.00317335,0
2.01812E+11,2.44562,65.284,-0.825417,-0.584803,0.568112,0.384635,0.00365133,0
2.01812E+11,2.74337,65.2836,-1.05552,-1.0201,0.934985,0.62908,0.00588637,0
2.01812E+11,3.4444,65.2848,-0.951793,-0.819177,0.819618,0.506701,0.00519441,1
2.01812E+11,3.39125,65.2865,-0.94451,-0.814113,0.78404,0.535995,0.00282597,0
2.01812E+11,3.59883,65.2845,-0.85294,-0.621783,0.63852,0.531477,0.00414109,1
2.01812E+11,3.99326,65.2848,-1.07542,-1.00669,0.949881,0.654807,0.0040801,0
2.01812E+11,4.41951,65.284,24.6727,-0.19143,31.3238,0.728428,0.00214644,0
2.01812E+11,3.71804,65.2833,23.658,-0.00202333,13.8671,0.657721,0.00176461,0
2.01812E+11,3.68835,65.2845,15.7285,-0.000213333,12.3655,0.587422,0.00401409,0
2.01812E+11,3.41972,65.2841,23.7513,-0.00174333,10.4121,0.539564,0.00600491,0
2.01812E+11,3.52479,65.286,14.663,0.000676667,9.83397,0.600267,0.00517141,0
2.01812E+11,3.927,65.2867,25.5939,0.00012,9.28537,0.510691,0.00524974,1
2.01812E+11,3.76447,65.2863,17.3218,-0.000236667,9.24366,0.517829,0.00454351,1
2.01812E+11,3.50597,65.2859,22.2704,0.00124667,12.118,0.550983,0.00391475,0
2.01812E+11,3.33777,65.2859,23.9228,0.00195667,15.6013,0.516943,0.00267318,0
2.01812E+11,3.6077,65.2875,3.32225,2.50717,11.0766,0.626358,0.00152005,0
2.01812E+11,3.33803,65.2873,21.3555,0.00868333,15.4259,0.661598,0.00224877,0
2.01812E+11,3.31078,65.2871,18.9384,0.000823333,10.6333,0.635393,0.00268129,0
