Date,Wsp_44m,Wsp_44m_std,ActPow,ActPow_std
2018-07-19 23:00:00,2.25068,0.359057,0.0,0.0
2018-07-19 23:10:00,2.94585,0.482397,0.0,0.0
2018-07-19 23:20:00,2.61442,0.635212,0.0,0.0
2018-07-19 23:30:00,5.5016,1.25177,0.0,0.0
2018-07-19 23:40:00,5.20634,0.821055999999999,0.0,0.0
2018-07-19 23:50:00,5.63584,0.753972,0.0,0.0
2018-07-20 00:00:00,6.12922,0.916666,0.0,0.0
2018-07-20 00:10:00,5.59923,0.795868999999999,0.0,0.0
2018-07-20 00:20:00,6.19809,0.897811,0.0,0.0
2018-07-20 00:30:00,5.8669,0.792223,0.0,0.0
2018-07-20 00:40:00,5.29578,0.665123999999999,0.0,0.0
2018-07-20 00:50:00,5.36455,0.809764,0.0,0.0
2018-07-20 01:00:00,5.89596,0.556698999999999,0.0,0.0
2018-07-20 01:10:00,6.03411,0.604962,0.0,0.0
2018-07-20 01:20:00,6.47399,0.641193999999999,0.0,0.0
2018-07-20 01:30:00,5.53063,0.762768999999999,0.0,0.0
2018-07-20 01:40:00,5.60509,0.56166,0.0,0.0
2018-07-20 01:50:00,5.36238,0.49155,0.0,0.0
2018-07-20 02:00:00,5.72734,0.367219,0.0,0.0
2018-07-20 02:10:00,6.48713,0.489535,0.0,0.0
2018-07-20 02:20:00,6.82569,0.503502,0.0,0.0
2018-07-20 02:30:00,6.97141999999999,0.450547999999999,0.0,0.0
2018-07-20 02:40:00,6.33637,0.583268999999999,0.0,0.0
2018-07-20 02:50:00,6.1816,0.400578,0.0,0.0
2018-07-20 03:00:00,5.82867,0.51115,0.0,0.0
2018-07-20 03:10:00,5.71553,0.47546,0.0,0.0
2018-07-20 03:20:00,5.83671,0.486766,0.0,0.0
2018-07-20 03:30:00,6.41296,0.426934,0.0,0.0
2018-07-20 03:40:00,6.31895,0.559026,0.0,0.0
2018-07-20 03:50:00,5.95467,0.521577,0.0,0.0
2018-07-20 04:00:00,5.98884,0.474857,0.0,0.0
2018-07-20 04:10:00,5.82768,0.5099,0.0,0.0
2018-07-20 04:20:00,6.13546,0.490567,0.0,0.0
2018-07-20 04:30:00,6.19991,0.42321,0.0,0.0
2018-07-20 04:40:00,6.14216,0.534301,0.0,0.0
2018-07-20 04:50:00,5.6275,0.737132,0.0,0.0
2018-07-20 05:00:00,5.74787,0.543411,0.0,0.0
2018-07-20 05:10:00,6.0559,0.407076,0.0,0.0
2018-07-20 05:20:00,6.34411999999999,0.633826,0.0,0.0
2018-07-20 05:30:00,6.03331,0.543766,0.0,0.0
2018-07-20 05:40:00,5.84728,0.663202,0.0,0.0
2018-07-20 05:50:00,5.5059,0.509898,0.0,0.0
2018-07-20 06:00:00,3.82725,0.481726,0.0,0.0
2018-07-20 06:10:00,4.1976,0.462585,0.0,0.0
